FECHA ;LUGAR DE LA ORIENTACION ;TIPO DE DOCUMENTO;LOCALIDAD ;BARRIO ;RANGO DE EDAD;"CONDICION DE
DISCAPACION     ";"TIPO DE 
VIVIENDA ";"COBERTURA
EN SALUD";"ESTADO 
CIVIL";SEXO;GENERO;"ORIENTACION
SEXUAL";ETNIA;"NIVEL 
EDUCATIVO";VICTIMA ;RUV;OCUPACION;"ESTUDIOS
SOCIOECONIMICO ";TIPO DE SERVICIO ;TIPO DE REMISION ;"TIPOLOGIA
DE CASO-CASUSTICA ";EQUPO QUE ATENDIO 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOI NFORMAL;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERO;HOMBRE ;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;TRABAJO FORMAL ;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADO;MENOS 1SMMLV;OI;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNIN LIBRFE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABJADOR INFORMAL;MENOS 1SMMLV;OI;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;UNIN LIBRFE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;TRABJADOR  FORMAL;MENOS 1SMMLV;OI;N/A;CULTURA;CONFIA
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SUPERIOR;SI;SI;ESTUDIANTE;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;T.I.;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;ESTUDIANTE;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;46-60 AÑOS;SI;ARRIENDO;SUBSIDIADO;SEPARADO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;NINGUNA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;46-60 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;46-60 AÑOS;NO;ARRIENDO;SUBSIDIADO;SEPARADO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;LA PAZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SEPARADO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SUPERIOR;SI;SI;ESTUDIANTE;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;PALARMO;18-30 AÑOS;NO;CASA;CONTRIBUTIVA;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRBAJO FORMAL;1-2 SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;PALARMO;18-30 AÑOS;NO;CASA;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SUPERIOR;SI;SI;ESTUDIANTE;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;PALARMO;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVA;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;CONFIA  SAN CRISTOBAL;CEDULA;RAFAEL URIBE;DIANA TURBAY;46-60 AÑOS;NO;CASA;CONTRIBUTIVA;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRBAJO FORMAL;1-2 SMMLV;O.I;N/A;AUTORECONOCIMIENTO;EQUIPO CONFIA 
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;SANTA CECILIA;18-30 AÑOS;NO;APARTAMENTO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;FONTANAR DEL RIO ;46-60 AÑOS;NO;FAMILIAR;CONTRIBUTIVO;CASADO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;TRABAJO INFORMAL;1-2 SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;SANTA CECILIA;46-60 AÑOS;NO;CASA ;NO ASEGURADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;BILBAO;46-60 AÑOS;NO;CASA ;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;TOSCANA;46-60 AÑOS;NO;CASA ;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;18-30 AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;EMPLEADA;1-2 SMMLV;O.I.;ORIENTACION PROFESIONAL ;LABORAL  ;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;31-45 AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;EMPLEADA;1-2 SMMLV;O.I.;ORIENTACION PROFESIONAL ;CIVIL - PENAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;31-45 AÑOS;NO;CASA ;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL;1-2 SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;18-30 AÑOS;NO;CASA ;CONTRIBUTIVO;UNION LIBRE ;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;EMPLEADO;1-2 SMMLV;O.I.;ORIENTACION PROFESIONAL ;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;18-30 AÑOS;NO;CASA ;NO ASEGURADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;31-45 AÑOS;NO;APARTAMENTO;NO ASEGURADO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;31-45 AÑOS;NO;APARTAMENTO;SUBSIDIADO;CASADO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;18-30 AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;UNION LIBRE ;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;EMPLEADO;1-2 SMMLV;O.I.;ORIENTACION PROFESIONAL ;LABORAL ;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;46-60 AÑOS;NO;SECUNDARIA;CONTRIBUTIVO;SEPARADA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;EMPLEADA;1-2 SMMLV;O.I.;ORIENTACION PROFESIONAL ;FAMILIA;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS SARMIENTO;60 AÑOS O MAS ;NO;DESEMPLEADO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL;EMANCIPATION RAIZAL PLIES
23/04/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;BILBAO;46 - 60 AÑOS;NO;APARTAMENTO ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;PRIMARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I;CANASTA AFRO;FAMILIA;CASA AFRO - SUBA
23/04/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;LOMBARDIA;46 - 60 AÑOS;NO;CASA EN ARRIENDO ;SUBSIDIADO;SEPARADA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I;AGENCIA DE EMPLEO;LABORAL;CASA AFRO - SUBA
23/04/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;VILLA MARIA;31 - 45 AÑOS;NO;APARTAMENTO ARRIENDO ;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;UNIVERSIDAD;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I;AGENCIA DE EMPLEO;LABORAL;CASA AFRO - SUBA
23/04/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;BILBAO;31 - 45 AÑOS;NO;APARTAMENTO ARRIENDO ;NO ASEGURADA;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I;DILE;EDUCACION;CASA AFRO - SUBA
23/04/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;LAS FLORES;31 - 45 AÑOS;NO;APARTAMENTO ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I;AGENCIA DE EMPLEO;LABORAL;CASA AFRO - SUBA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICA;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOINFORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRBAJOI NFORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30 AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERO;HOMBRE ;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;TRABAJO FORMAL ;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;30-40 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNIN LIBRFE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABJADOR INFORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
23/04/2022;CONFIA SAN CRISTOBAL ;CEDULA;CIUDAD BOLIVAR ;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;UNIN LIBRFE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;TRABJADOR  FORMAL;MENOS 1SMMLV;O.P.;N/A;CULTURA;CONFIA
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;ALAMOS ;46-60 años;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;HOGAR;MENOS 1SMMLV;O.I.;N/A;CONVIVENCIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA DIAMANTE;31-45 años;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;CONVIVENCIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA CENTRO;18-30 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;TECNICA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;EL MUELLE;31-45 años;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;TECNICA;NO;NO;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;LABORALES;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;RAFAEL URIBE;PORVENIR;60 años o más;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;CASADO;HOMBRE;MASCULINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;SALUD;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;RECUERDO;60 años o más;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;CASADO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;CONVIVENCIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA CENTRO;46-60 años;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;HOGAR;MENOS 1SMMLV;O.I.;N/A;CONVIVENCIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA ;RECUERDO;46-60 años;NO;VIVIENDA FAMILIAR;CONTRIBUTIVO;CASADO;HOMBRE;MASCULINO;HETEROSEXUAL;RAIZAL;TECNICA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;CONVIVENCIA;EMANCIPATION RAIZAL PLIES
24/04/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;RECUERDO;46-60 años;NO;CASA;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;LABORALES;EMANCIPATION RAIZAL PLIES
